    代码     名字      当前价  市净率   市赢率  5日线    20日线  半年线       年线      2年前价  基金名                   持股比   持股量
2018-06-04 15:09:06,366 - tushareService - INFO - Top10 Holders of 600735
2018-06-04 15:09:06,376 - tushareService - INFO - count 1898
2018-06-04 15:09:06,376 - tushareService - INFO - code is 600874
2018-06-04 15:09:06,737 - tushareService - INFO - Top10 Holders of 600874
2018-06-04 15:09:06,746 - tushareService - INFO - count 1899
2018-06-04 15:09:06,746 - tushareService - INFO - code is 600081
2018-06-04 15:09:07,100 - tushareService - INFO - Top10 Holders of 600081
2018-06-04 15:09:07,112 - tushareService - INFO - count 1900
2018-06-04 15:09:07,112 - tushareService - INFO - code is 600551
2018-06-04 15:09:07,758 - tushareService - INFO - Top10 Holders of 600551
